Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,United Arab Emirates,02/01/2020 11:53,4,0,0,,
Queensland,Australia,02/01/2020 11:53,3,0,0,,
Ontario,Canada,02/01/2020 11:53,3,0,0,,
,Italy,02/01/2020 11:53,2,0,0,,
,Russia,02/01/2020 11:53,2,0,0,,
,UK,02/01/2020 11:53,2,0,0,,
"Chicago, IL",US,02/01/2020 11:53,2,0,0,,
South Australia,Australia,02/01/2020 11:53,1,0,0,,
,Cambodia,02/01/2020 11:53,1,0,0,,
British Columbia,Canada,02/01/2020 11:53,1,0,0,,
,Finland,02/01/2020 11:53,1,0,0,,
,India,02/01/2020 11:53,1,0,0,,
Tibet,China,02/01/2020 11:53,1,0,0,,
,Nepal,02/01/2020 11:53,1,0,0,,
,Philippines,02/01/2020 11:53,1,0,0,,
,Spain,02/01/2020 11:53,1,0,0,,
,Sri Lanka,02/01/2020 11:53,1,0,0,,
,Sweden,02/01/2020 11:53,1,0,0,,
"Boston, MA",US,02/01/2020 11:53,1,0,0,,
"Los Angeles, CA",US,02/01/2020 11:53,1,0,0,,
"Orange, CA",US,02/01/2020 11:53,1,0,0,,
"Santa Clara, CA",US,02/01/2020 11:53,1,0,0,,
"Seattle, WA",US,02/01/2020 11:53,1,0,0,,
"Tempe, AZ",US,02/01/2020 11:53,1,0,0,,
Hubei,China,2020-02-02T23:43:02,11177,350,295,,
Zhejiang,China,2020-02-02T23:43:02,661,0,32,,
Guangdong,China,2020-02-02T23:43:02,632,0,15,,
Henan,China,2020-02-02T23:43:02,493,2,10,,
Hunan,China,2020-02-02T23:43:02,463,0,16,,
Anhui,China,2020-02-02T23:43:02,340,0,7,,
Jiangxi,China,2020-02-02T23:43:02,333,0,12,,
Chongqing,China,2020-02-02T23:43:02,300,2,7,,
Jiangsu,China,2020-02-02T23:43:02,236,0,7,,
Sichuan,China,2020-02-02T23:43:02,231,1,11,,
Shandong,China,2020-02-02T23:43:02,230,0,6,,
Beijing,China,2020-02-02T23:43:02,191,1,9,,
Shanghai,China,2020-02-02T23:43:02,182,1,10,,
Fujian,China,2020-02-02T23:43:02,159,0,0,,
Shaanxi,China,2020-02-02T23:43:02,116,0,0,,
Guangxi,China,2020-02-02T23:43:02,111,0,2,,
Yunnan,China,2020-02-02T23:43:02,105,0,3,,
Hebei,China,2020-02-02T23:43:02,104,1,3,,
Heilongjiang,China,2020-02-02T23:43:02,95,2,2,,
Liaoning,China,2020-02-02T23:43:02,70,0,1,,
Shanxi,China,2020-02-02T23:43:02,66,0,3,,
Hainan,China,2020-02-02T23:43:02,64,1,4,,
Gansu,China,2020-02-02T23:43:02,51,0,3,,
Tianjin,China,2020-02-02T23:43:02,48,0,1,,
Guizhou,China,2020-02-02T23:43:02,38,0,2,,
Ningxia,China,2020-02-02T23:43:02,28,0,0,,
Inner Mongolia,China,2020-02-02T23:43:02,27,0,1,,
Jilin,China,2020-02-02T23:43:02,23,0,1,,
Xinjiang,China,2020-02-02T23:43:02,21,0,0,,
,Japan,2020-02-02T23:43:02,20,0,1,,
,Thailand,2020-02-02T23:43:02,19,0,5,,
,Singapore,2020-02-02T23:43:02,18,0,0,,
Hong Kong,Hong Kong,2020-02-02T23:43:02,15,0,0,,
,South Korea,2020-02-02T23:43:02,15,0,0,,
Qinghai,China,2020-02-02T23:43:02,11,0,0,,
,Germany,2020-02-02T23:43:02,10,0,0,,
Taiwan*,Taiwan*,2020-02-02T23:43:02,10,0,0,,
Macau,Macau,2020-02-02T23:43:02,8,0,0,,
,Malaysia,2020-02-02T23:43:02,8,0,0,,
,France,2020-02-02T23:43:02,6,0,0,,
,Vietnam,2020-02-02T23:43:02,6,0,1,,
,United Arab Emirates,2020-02-02T23:43:02,5,0,0,,
New South Wales,Australia,2020-02-02T23:43:02,4,0,2,,
Victoria,Australia,2020-02-02T23:43:02,4,0,0,,
Ontario,Canada,2020-02-02T23:43:02,3,0,0,,
Queensland,Australia,2020-02-02T23:43:02,2,0,0,,
South Australia,Australia,2020-02-02T23:43:02,2,0,0,,
,India,2020-02-02T23:43:02,2,0,0,,
,Italy,2020-02-02T23:43:02,2,0,0,,
,Philippines,2020-02-02T23:43:02,2,1,0,,
,Russia,2020-02-02T23:43:02,2,0,0,,
,UK,2020-02-02T23:43:02,2,0,0,,
"Chicago, IL",US,2020-02-02T23:43:02,2,0,0,,
,Cambodia,2020-02-02T23:43:02,1,0,0,,
British Columbia,Canada,2020-02-02T23:43:02,1,0,0,,
,Finland,2020-02-02T23:43:02,1,0,0,,
Tibet,China,2020-02-02T23:43:02,1,0,0,,
,Nepal,2020-02-02T23:43:02,1,0,0,,
,Spain,2020-02-02T23:43:02,1,0,0,,
,Sri Lanka,2020-02-02T23:43:02,1,0,0,,
,Sweden,2020-02-02T23:43:02,1,0,0,,
"Boston, MA",US,2020-02-02T23:43:02,1,0,0,,
"Los Angeles, CA",US,2020-02-02T23:43:02,1,0,0,,
"Orange, CA",US,2020-02-02T23:43:02,1,0,0,,
"Santa Clara, CA",US,2020-02-02T23:43:02,1,0,0,,
"Seattle, WA",US,2020-02-02T23:43:02,1,0,0,,
"Tempe, AZ",US,2020-02-02T23:43:02,1,0,0,,
Hubei,China,2020-02-03T23:23:03,13522,414,386,,
Guangdong,China,2020-02-03T23:23:03,725,0,21,,
Zhejiang,China,2020-02-03T23:23:03,724,0,43,,
Henan,China,2020-02-03T23:23:03,566,2,16,,
Hunan,China,2020-02-03T23:23:03,521,0,22,,
Anhui,China,2020-02-03T23:23:03,408,0,14,,
Jiangxi,China,2020-02-03T23:23:03,391,0,18,,
Chongqing,China,2020-02-03T23:23:03,337,2,9,,
Jiangsu,China,2020-02-03T23:23:03,271,0,8,,
Shandong,China,2020-02-03T23:23:03,259,0,7,,
Sichuan,China,2020-02-03T23:23:03,254,1,14,,
Beijing,China,2020-02-03T23:23:03,212,1,12,,
Shanghai,China,2020-02-03T23:23:03,203,1,10,,
Fujian,China,2020-02-03T23:23:03,179,0,1,,
Shaanxi,China,2020-02-03T23:23:03,128,0,0,,
Guangxi,China,2020-02-03T23:23:03,127,0,7,,
Heilongjiang,China,2020-02-03T23:23:03,121,2,2,,
Yunnan,China,2020-02-03T23:23:03,117,0,5,,
Hebei,China,2020-02-03T23:23:03,113,1,3,,
Liaoning,China,2020-02-03T23:23:03,74,0,1,,
Shanxi,China,2020-02-03T23:23:03,74,0,2,,
Hainan,China,2020-02-03T23:23:03,72,1,4,,
Tianjin,China,2020-02-03T23:23:03,60,0,1,,
Gansu,China,2020-02-03T23:23:03,55,0,3,,
Guizhou,China,2020-02-03T23:23:03,46,0,2,,
Inner Mongolia,China,2020-02-03T23:23:03,34,0,1,,
Jilin,China,2020-02-03T23:23:03,31,0,1,,
Ningxia,China,2020-02-03T23:23:03,31,0,1,,
Xinjiang,China,2020-02-03T23:23:03,24,0,0,,
,Japan,2020-02-03T23:23:03,20,0,1,,
,Thailand,2020-02-03T23:23:03,19,0,5,,
,Singapore,2020-02-03T23:23:03,18,0,0,,
Hong Kong,Hong Kong,2020-02-03T23:23:03,15,0,0,,
,South Korea,2020-02-03T23:23:03,15,0,0,,
Qinghai,China,2020-02-03T23:23:03,13,0,0,,
,Germany,2020-02-03T23:23:03,12,0,0,,
Taiwan*,Taiwan*,2020-02-03T23:23:03,10,0,0,,
Macau,Macau,2020-02-03T23:23:03,8,0,0,,
,Malaysia,2020-02-03T23:23:03,8,0,0,,
,Vietnam,2020-02-03T23:23:03,8,0,1,,
,France,2020-02-03T23:23:03,6,0,0,,
,United Arab Emirates,2020-02-03T23:23:03,5,0,0,,
New South Wales,Australia,2020-02-03T23:23:03,4,0,2,,
Victoria,Australia,2020-02-03T23:23:03,4,0,0,,
Ontario,Canada,2020-02-03T23:23:03,3,0,0,,
,India,2020-02-03T23:23:03,3,0,0,,
Queensland,Australia,2020-02-03T23:23:03,2,0,0,,
South Australia,Australia,2020-02-03T23:23:03,2,0,0,,
,Italy,2020-02-03T23:23:03,2,0,0,,
,Philippines,2020-02-03T23:23:03,2,1,0,,
,Russia,2020-02-03T23:23:03,2,0,0,,
,UK,2020-02-03T23:23:03,2,0,0,,
"Chicago, IL",US,2020-02-03T23:23:03,2,0,0,,
"San Benito, CA",US,2020-02-03T23:23:03,2,0,0,,
"Santa Clara, CA",US,2020-02-03T23:23:03,2,0,0,,
,Cambodia,2020-02-03T23:23:03,1,0,0,,
British Columbia,Canada,2020-02-03T23:23:03,1,0,0,,
,Finland,2020-02-03T23:23:03,1,0,0,,
Tibet,China,2020-02-03T23:23:03,1,0,0,,
,Nepal,2020-02-03T23:23:03,1,0,0,,
,Spain,2020-02-03T23:23:03,1,0,0,,
,Sri Lanka,2020-02-03T23:23:03,1,0,0,,
,Sweden,2020-02-03T23:23:03,1,0,0,,
"Boston, MA",US,2020-02-03T23:23:03,1,0,0,,
"Los Angeles, CA",US,2020-02-03T23:23:03,1,0,0,,
"Orange, CA",US,2020-02-03T23:23:03,1,0,0,,
"Seattle, WA",US,2020-02-03T23:23:03,1,0,0,,
"Tempe, AZ",US,2020-02-03T23:23:03,1,0,0,,
Hubei,China,2020-02-04T23:43:01,16678,479,522,,
Zhejiang,China,2020-02-04T23:43:01,829,0,62,,
Guangdong,China,2020-02-04T23:43:01,813,0,30,,
Henan,China,2020-02-04T23:43:01,675,2,27,,
Hunan,China,2020-02-04T23:43:01,593,0,31,,
Anhui,China,2020-02-04T23:43:01,480,0,20,,
Jiangxi,China,2020-02-04T23:43:01,476,0,20,,
Chongqing,China,2020-02-04T23:43:01,366,2,9,,
Jiangsu,China,2020-02-04T23:43:01,308,0,12,,
Sichuan,China,2020-02-04T23:43:01,282,1,14,,
Shandong,China,2020-02-04T23:43:01,275,0,11,,
Beijing,China,2020-02-04T23:43:01,228,1,23,,
Shanghai,China,2020-02-04T23:43:01,219,1,12,,
Fujian,China,2020-02-04T23:43:01,194,0,3,,
Heilongjiang,China,2020-02-04T23:43:01,155,2,4,,
Shaanxi,China,2020-02-04T23:43:01,142,0,2,,
Guangxi,China,2020-02-04T23:43:01,139,0,10,,
Hebei,China,2020-02-04T23:43:01,126,1,4,,
Yunnan,China,2020-02-04T23:43:01,122,0,5,,
Liaoning,China,2020-02-04T23:43:01,81,0,2,,
Shanxi,China,2020-02-04T23:43:01,81,0,4,,
Hainan,China,2020-02-04T23:43:01,80,1,5,,
Tianjin,China,2020-02-04T23:43:01,67,0,2,,
Guizhou,China,2020-02-04T23:43:01,58,0,2,,
Gansu,China,2020-02-04T23:43:01,57,0,4,,
Jilin,China,2020-02-04T23:43:01,42,0,1,,
Inner Mongolia,China,2020-02-04T23:43:01,35,0,1,,
Ningxia,China,2020-02-04T23:43:01,34,0,1,,
Xinjiang,China,2020-02-04T23:43:01,29,0,0,,
,Thailand,2020-02-04T23:43:01,25,0,5,,
,Singapore,2020-02-04T23:43:01,24,0,0,,
,Japan,2020-02-04T23:43:01,22,0,1,,
Hong Kong,Hong Kong,2020-02-04T23:43:01,17,1,0,,
,South Korea,2020-02-04T23:43:01,16,0,0,,
Qinghai,China,2020-02-04T23:43:01,15,0,0,,
,Germany,2020-02-04T23:43:01,12,0,0,,
Taiwan*,Taiwan*,2020-02-04T23:43:01,11,0,0,,
Macau,Macau,2020-02-04T23:43:01,10,0,0,,
,Malaysia,2020-02-04T23:43:01,10,0,0,,
,Vietnam,2020-02-04T23:43:01,8,0,1,,
,France,2020-02-04T23:43:01,6,0,0,,
,United Arab Emirates,2020-02-04T23:43:01,5,0,0,,
New South Wales,Australia,2020-02-04T23:43:01,4,0,2,,
Victoria,Australia,2020-02-04T23:43:01,4,0,0,,
Queensland,Australia,2020-02-04T23:43:01,3,0,0,,
,India,2020-02-04T23:43:01,3,0,0,,
South Australia,Australia,2020-02-04T23:43:01,2,0,0,,
"Toronto, ON",Canada,2020-02-04T23:43:01,2,0,0,,
,Italy,2020-02-04T23:43:01,2,0,0,,
,Philippines,2020-02-04T23:43:01,2,1,0,,
,Russia,2020-02-04T23:43:01,2,0,0,,
,UK,2020-02-04T23:43:01,2,0,0,,
"Chicago, IL",US,2020-02-04T23:43:01,2,0,0,,
"San Benito, CA",US,2020-02-04T23:43:01,2,0,0,,
"Santa Clara, CA",US,2020-02-04T23:43:01,2,0,0,,
,Belgium,2020-02-04T23:43:01,1,0,0,,
,Cambodia,2020-02-04T23:43:01,1,0,0,,
British Columbia,Canada,2020-02-04T23:43:01,1,0,0,,
"London, ON",Canada,2020-02-04T23:43:01,1,0,0,,
,Finland,2020-02-04T23:43:01,1,0,0,,
Tibet,China,2020-02-04T23:43:01,1,0,0,,
,Nepal,2020-02-04T23:43:01,1,0,0,,
,Spain,2020-02-04T23:43:01,1,0,0,,
,Sri Lanka,2020-02-04T23:43:01,1,0,0,,
,Sweden,2020-02-04T23:43:01,1,0,0,,
"Boston, MA",US,2020-02-04T23:43:01,1,0,0,,
"Los Angeles, CA",US,2020-02-04T23:43:01,1,0,0,,
"Orange, CA",US,2020-02-04T23:43:01,1,0,0,,
"Seattle, WA",US,2020-02-04T23:43:01,1,0,0,,
"Tempe, AZ",US,2020-02-04T23:43:01,1,0,0,,
Hubei,China,2020-02-05T23:13:12,19665,549,633,,
Guangdong,China,2020-02-05T23:13:12,895,0,49,,
Zhejiang,China,2020-02-05T23:13:12,895,0,78,,
Henan,China,2020-02-05T23:13:12,764,2,47,,
Hunan,China,2020-02-05T23:13:12,661,0,54,,
Jiangxi,China,2020-02-05T23:13:12,548,0,27,,
Anhui,China,2020-02-05T23:13:12,530,0,23,,
Chongqing,China,2020-02-05T23:13:12,389,2,15,,
Jiangsu,China,2020-02-05T23:13:12,341,0,23,,
Shandong,China,2020-02-05T23:13:12,307,0,15,,
Sichuan,China,2020-02-05T23:13:12,301,1,24,,
Beijing,China,2020-02-05T23:13:12,253,1,24,,
Shanghai,China,2020-02-05T23:13:12,243,1,15,,
Fujian,China,2020-02-05T23:13:12,205,0,11,,
Heilongjiang,China,2020-02-05T23:13:12,190,2,7,,
Shaanxi,China,2020-02-05T23:13:12,165,0,6,,
Guangxi,China,2020-02-05T23:13:12,150,0,13,,
Hebei,China,2020-02-05T23:13:12,135,1,6,,
Yunnan,China,2020-02-05T23:13:12,128,0,5,,
Hainan,China,2020-02-05T23:13:12,99,1,5,,
Liaoning,China,2020-02-05T23:13:12,89,0,4,,
Shanxi,China,2020-02-05T23:13:12,81,0,5,,
Tianjin,China,2020-02-05T23:13:12,69,1,2,,
Guizhou,China,2020-02-05T23:13:12,64,1,9,,
Gansu,China,2020-02-05T23:13:12,62,0,6,,
Jilin,China,2020-02-05T23:13:12,54,0,2,,
Inner Mongolia,China,2020-02-05T23:13:12,42,0,3,,
Ningxia,China,2020-02-05T23:13:12,34,0,1,,
Xinjiang,China,2020-02-05T23:13:12,32,0,0,,
,Singapore,2020-02-05T23:13:12,28,0,0,,
,Thailand,2020-02-05T23:13:12,25,0,5,,
,Japan,2020-02-05T23:13:12,22,0,1,,
Hong Kong,Hong Kong,2020-02-05T23:13:12,21,1,0,,
,South Korea,2020-02-05T23:13:12,19,0,0,,
Qinghai,China,2020-02-05T23:13:12,17,0,3,,
,Germany,2020-02-05T23:13:12,12,0,0,,
,Malaysia,2020-02-05T23:13:12,12,0,0,,
Taiwan*,Taiwan*,2020-02-05T23:13:12,11,0,0,,
Macau,Macau,2020-02-05T23:13:12,10,0,0,,
,Vietnam,2020-02-05T23:13:12,8,0,1,,
,France,2020-02-05T23:13:12,6,0,0,,
,United Arab Emirates,2020-02-05T23:13:12,5,0,0,,
New South Wales,Australia,2020-02-05T23:13:12,4,0,2,,
Victoria,Australia,2020-02-05T23:13:12,4,0,0,,
Queensland,Australia,2020-02-05T23:13:12,3,0,0,,
,India,2020-02-05T23:13:12,3,0,0,,
South Australia,Australia,2020-02-05T23:13:12,2,0,0,,
British Columbia,Canada,2020-02-05T23:13:12,2,0,0,,
"Toronto, ON",Canada,2020-02-05T23:13:12,2,0,0,,
,Italy,2020-02-05T23:13:12,2,0,0,,
,Philippines,2020-02-05T23:13:12,2,1,0,,
,Russia,2020-02-05T23:13:12,2,0,0,,
,UK,2020-02-05T23:13:12,2,0,0,,
"Chicago, IL",US,2020-02-05T23:13:12,2,0,0,,
"San Benito, CA",US,2020-02-05T23:13:12,2,0,0,,
"Santa Clara, CA",US,2020-02-05T23:13:12,2,0,0,,
,Belgium,2020-02-05T23:13:12,1,0,0,,
,Cambodia,2020-02-05T23:13:12,1,0,0,,
"London, ON",Canada,2020-02-05T23:13:12,1,0,0,,
,Finland,2020-02-05T23:13:12,1,0,0,,
Tibet,China,2020-02-05T23:13:12,1,0,0,,
,Nepal,2020-02-05T23:13:12,1,0,0,,
,Spain,2020-02-05T23:13:12,1,0,0,,
,Sri Lanka,2020-02-05T23:13:12,1,0,0,,
,Sweden,2020-02-05T23:13:12,1,0,0,,
"Boston, MA",US,2020-02-05T23:13:12,1,0,0,,
"Los Angeles, CA",US,2020-02-05T23:13:12,1,0,0,,
"Madison, WI",US,2020-02-05T23:13:12,1,0,0,,
"Orange, CA",US,2020-02-05T23:13:12,1,0,0,,
"Seattle, WA",US,2020-02-05T23:13:12,1,0,0,,
"Tempe, AZ",US,2020-02-05T23:13:12,1,0,0,,
Hubei,China,2020-02-06T23:23:02,22112,618,817,,
Guangdong,China,2020-02-06T23:23:02,970,0,69,,
Zhejiang,China,2020-02-06T23:23:02,954,0,94,,
Henan,China,2020-02-06T23:23:02,851,2,56,,
Hunan,China,2020-02-06T23:23:02,711,0,81,,
Jiangxi,China,2020-02-06T23:23:02,600,0,37,,
Anhui,China,2020-02-06T23:23:02,591,0,34,,
Chongqing,China,2020-02-06T23:23:02,411,2,24,,
Jiangsu,China,2020-02-06T23:23:02,373,0,34,,
Shandong,China,2020-02-06T23:23:02,347,0,27,,
Sichuan,China,2020-02-06T23:23:02,321,1,31,,
Beijing,China,2020-02-06T23:23:02,274,1,31,,
Shanghai,China,2020-02-06T23:23:02,257,1,25,,
Heilongjiang,China,2020-02-06T23:23:02,227,3,8,,
Fujian,China,2020-02-06T23:23:02,215,0,14,,
Shaanxi,China,2020-02-06T23:23:02,173,0,9,,
Guangxi,China,2020-02-06T23:23:02,168,0,14,,
Hebei,China,2020-02-06T23:23:02,157,1,13,,
Yunnan,China,2020-02-06T23:23:02,133,0,7,,
Hainan,China,2020-02-06T23:23:02,106,1,8,,
Shanxi,China,2020-02-06T23:23:02,96,0,12,,
Liaoning,China,2020-02-06T23:23:02,94,0,5,,
Tianjin,China,2020-02-06T23:23:02,79,1,2,,
Guizhou,China,2020-02-06T23:23:02,71,1,6,,
Gansu,China,2020-02-06T23:23:02,62,0,6,,
Jilin,China,2020-02-06T23:23:02,59,0,4,,
Inner Mongolia,China,2020-02-06T23:23:02,46,0,4,,
,Japan,2020-02-06T23:23:02,45,0,1,,
Ningxia,China,2020-02-06T23:23:02,40,0,1,,
Xinjiang,China,2020-02-06T23:23:02,36,0,0,,
,Singapore,2020-02-06T23:23:02,28,0,0,,
,Thailand,2020-02-06T23:23:02,25,0,5,,
Hong Kong,Hong Kong,2020-02-06T23:23:02,24,1,0,,
,South Korea,2020-02-06T23:23:02,23,0,0,,
Qinghai,China,2020-02-06T23:23:02,18,0,3,,
Taiwan*,Taiwan*,2020-02-06T23:23:02,16,0,1,,
,Germany,2020-02-06T23:23:02,12,0,0,,
,Malaysia,2020-02-06T23:23:02,12,0,0,,
Macau,Macau,2020-02-06T23:23:02,10,0,1,,
,Vietnam,2020-02-06T23:23:02,10,0,1,,
,France,2020-02-06T23:23:02,6,0,0,,
,United Arab Emirates,2020-02-06T23:23:02,5,0,0,,
New South Wales,Australia,2020-02-06T23:23:02,4,0,2,,
Queensland,Australia,2020-02-06T23:23:02,4,0,0,,
Victoria,Australia,2020-02-06T23:23:02,4,0,0,,
,India,2020-02-06T23:23:02,3,0,0,,
South Australia,Australia,2020-02-06T23:23:02,2,0,0,,
British Columbia,Canada,2020-02-06T23:23:02,2,0,0,,
"Toronto, ON",Canada,2020-02-06T23:23:02,2,0,0,,
,Italy,2020-02-06T23:23:02,2,0,0,,
,Philippines,2020-02-06T23:23:02,2,1,0,,
,Russia,2020-02-06T23:23:02,2,0,0,,
,UK,2020-02-06T23:23:02,2,0,0,,
"Chicago, IL",US,2020-02-06T23:23:02,2,0,0,,
"San Benito, CA",US,2020-02-06T23:23:02,2,0,0,,
"Santa Clara, CA",US,2020-02-06T23:23:02,2,0,0,,
,Belgium,2020-02-06T23:23:02,1,0,0,,
,Cambodia,2020-02-06T23:23:02,1,0,0,,
"London, ON",Canada,2020-02-06T23:23:02,1,0,0,,
,Finland,2020-02-06T23:23:02,1,0,0,,
Tibet,China,2020-02-06T23:23:02,1,0,0,,
,Nepal,2020-02-06T23:23:02,1,0,0,,
,Spain,2020-02-06T23:23:02,1,0,0,,
,Sri Lanka,2020-02-06T23:23:02,1,0,0,,
,Sweden,2020-02-06T23:23:02,1,0,0,,
"Boston, MA",US,2020-02-06T23:23:02,1,0,0,,
"Los Angeles, CA",US,2020-02-06T23:23:02,1,0,0,,
"Madison, WI",US,2020-02-06T23:23:02,1,0,0,,
"Orange, CA",US,2020-02-06T23:23:02,1,0,0,,
"Seattle, WA",US,2020-02-06T23:23:02,1,0,0,,
"Tempe, AZ",US,2020-02-06T23:23:02,1,0,0,,
Hubei,China,2020-02-07T23:43:02,24953,699,1115,,
Guangdong,China,2020-02-07T23:43:02,1034,1,88,,
Zhejiang,China,2020-02-07T23:43:02,1006,0,123,,
Henan,China,2020-02-07T23:43:02,914,3,86,,
Hunan,China,2020-02-07T23:43:02,772,0,112,,
Anhui,China,2020-02-07T23:43:02,665,0,47,,
Jiangxi,China,2020-02-07T23:43:02,661,0,45,,
Chongqing,China,2020-02-07T23:43:02,426,2,31,,
Jiangsu,China,2020-02-07T23:43:02,408,0,43,,
Shandong,China,2020-02-07T23:43:02,386,0,37,,
Sichuan,China,2020-02-07T23:43:02,344,1,42,,
Beijing,China,2020-02-07T23:43:02,297,1,33,,
Heilongjiang,China,2020-02-07T23:43:02,277,3,12,,
Shanghai,China,2020-02-07T23:43:02,277,1,30,,
Fujian,China,2020-02-07T23:43:02,224,0,20,,
Shaanxi,China,2020-02-07T23:43:02,184,0,17,,
Guangxi,China,2020-02-07T23:43:02,172,0,17,,
Hebei,China,2020-02-07T23:43:02,172,1,22,,
Yunnan,China,2020-02-07T23:43:02,138,0,12,,
Hainan,China,2020-02-07T23:43:02,117,2,10,,
Shanxi,China,2020-02-07T23:43:02,104,0,15,,
Liaoning,China,2020-02-07T23:43:02,99,0,7,,
Guizhou,China,2020-02-07T23:43:02,81,1,6,,
Tianjin,China,2020-02-07T23:43:02,81,1,2,,
Gansu,China,2020-02-07T23:43:02,67,0,9,,
Jilin,China,2020-02-07T23:43:02,65,1,4,,
Cruise Ship,Others,2020-02-07T23:43:02,61,0,0,,
Inner Mongolia,China,2020-02-07T23:43:02,50,0,5,,
Ningxia,China,2020-02-07T23:43:02,43,0,5,,
Xinjiang,China,2020-02-07T23:43:02,39,0,0,,
,Singapore,2020-02-07T23:43:02,30,0,0,,
Hong Kong,Hong Kong,2020-02-07T23:43:02,25,1,0,,
,Japan,2020-02-07T23:43:02,25,0,1,,
,Thailand,2020-02-07T23:43:02,25,0,5,,
,South Korea,2020-02-07T23:43:02,24,0,1,,
Qinghai,China,2020-02-07T23:43:02,18,0,3,,
Taiwan*,Taiwan*,2020-02-07T23:43:02,16,0,1,,
,Germany,2020-02-07T23:43:02,13,0,0,,
,Malaysia,2020-02-07T23:43:02,12,0,1,,
Macau,Macau,2020-02-07T23:43:02,10,0,1,,
,Vietnam,2020-02-07T23:43:02,10,0,1,,
,France,2020-02-07T23:43:02,6,0,0,,
Queensland,Australia,2020-02-07T23:43:02,5,0,0,,
,United Arab Emirates,2020-02-07T23:43:02,5,0,0,,
New South Wales,Australia,2020-02-07T23:43:02,4,0,2,,
Victoria,Australia,2020-02-07T23:43:02,4,0,0,,
British Columbia,Canada,2020-02-07T23:43:02,4,0,0,,
,India,2020-02-07T23:43:02,3,0,0,,
,Italy,2020-02-07T23:43:02,3,0,0,,
,Philippines,2020-02-07T23:43:02,3,1,0,,
,UK,2020-02-07T23:43:02,3,0,0,,
South Australia,Australia,2020-02-07T23:43:02,2,0,0,,
"Toronto, ON",Canada,2020-02-07T23:43:02,2,0,0,,
,Russia,2020-02-07T23:43:02,2,0,0,,
"Chicago, IL",US,2020-02-07T23:43:02,2,0,0,,
"San Benito, CA",US,2020-02-07T23:43:02,2,0,0,,
"Santa Clara, CA",US,2020-02-07T23:43:02,2,0,0,,
,Belgium,2020-02-07T23:43:02,1,0,0,,
,Cambodia,2020-02-07T23:43:02,1,0,0,,
"London, ON",Canada,2020-02-07T23:43:02,1,0,0,,
,Finland,2020-02-07T23:43:02,1,0,0,,
Tibet,China,2020-02-07T23:43:02,1,0,0,,
,Nepal,2020-02-07T23:43:02,1,0,0,,
,Spain,2020-02-07T23:43:02,1,0,0,,
,Sri Lanka,2020-02-07T23:43:02,1,0,0,,
,Sweden,2020-02-07T23:43:02,1,0,0,,
"Boston, MA",US,2020-02-07T23:43:02,1,0,0,,
"Los Angeles, CA",US,2020-02-07T23:43:02,1,0,0,,
"Madison, WI",US,2020-02-07T23:43:02,1,0,0,,
"Orange, CA",US,2020-02-07T23:43:02,1,0,0,,
"Seattle, WA",US,2020-02-07T23:43:02,1,0,0,,
"Tempe, AZ",US,2020-02-07T23:43:02,1,0,0,,
Hubei,China,2020-02-08T23:33:06,27100,780,1439,,
Guangdong,China,2020-02-08T23:33:06,1095,1,112,,
Zhejiang,China,2020-02-08T23:33:06,1048,0,175,,
Henan,China,2020-02-08T23:33:06,981,4,116,,
Hunan,China,2020-02-08T23:33:06,803,1,156,,
Anhui,China,2020-02-08T23:33:06,733,0,59,,
Jiangxi,China,2020-02-08T23:33:06,698,0,55,,
Jiangsu,China,2020-02-08T23:33:06,439,0,51,,
Chongqing,China,2020-02-08T23:33:06,428,2,39,,
Shandong,China,2020-02-08T23:33:06,416,0,44,,
Sichuan,China,2020-02-08T23:33:06,364,1,60,,
Beijing,China,2020-02-08T23:33:06,315,2,34,,
Heilongjiang,China,2020-02-08T23:33:06,295,5,13,,
Shanghai,China,2020-02-08T23:33:06,286,1,41,,
Fujian,China,2020-02-08T23:33:06,239,0,24,,
Hebei,China,2020-02-08T23:33:06,195,1,30,,
Shaanxi,China,2020-02-08T23:33:06,195,0,20,,
Guangxi,China,2020-02-08T23:33:06,183,0,17,,
Yunnan,China,2020-02-08T23:33:06,138,0,17,,
Hainan,China,2020-02-08T23:33:06,124,2,14,,
Shanxi,China,2020-02-08T23:33:06,115,0,21,,
Liaoning,China,2020-02-08T23:33:06,105,0,8,,
Guizhou,China,2020-02-08T23:33:06,89,1,7,,
Tianjin,China,2020-02-08T23:33:06,88,1,4,,
Gansu,China,2020-02-08T23:33:06,79,1,12,,
Jilin,China,2020-02-08T23:33:06,69,1,4,,
Cruise Ship,Others,2020-02-08T23:33:06,61,0,0,,
Inner Mongolia,China,2020-02-08T23:33:06,52,0,5,,
Ningxia,China,2020-02-08T23:33:06,45,0,15,,
Xinjiang,China,2020-02-08T23:33:06,42,0,0,,
,Singapore,2020-02-08T23:33:06,33,0,2,,
,Thailand,2020-02-08T23:33:06,32,0,10,,
Hong Kong,Hong Kong,2020-02-08T23:33:06,26,1,0,,
,Japan,2020-02-08T23:33:06,25,0,1,,
,South Korea,2020-02-08T23:33:06,24,0,1,,
Qinghai,China,2020-02-08T23:33:06,18,0,3,,
Taiwan*,Taiwan*,2020-02-08T23:33:06,17,0,1,,
,Malaysia,2020-02-08T23:33:06,16,0,1,,
